index,type,id,score,first_status,first_read_angle,first_initial_current,first_final_current,first_current_diff,second_status,second_read_angle,second_inital_current,second_final_current,second_current_diff,cluster_name,scanner_name,u_id,load_identifier,row_index,col_index,time_stamp,first_lock_step_counter,slide_id,date,slide_name
slide_locking,_doc,D6Br7XgBzeCE_yDULlFq,1.0,True,1999,200.0,250.0,50.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618844710875,2,1,2021-04-20T03:55:27,,104611,2021-04-20,H01CBA03P104611
slide_locking,_doc,X6Bx7XgBzeCE_yDUFY9m,1.0,True,1999,190.0,250.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618844710876,0,18,2021-04-20T04:01:54,,104448,2021-04-20,H01CBA01P104448
slide_locking,_doc,M6B07XgBzeCE_yDUi7C9,1.0,True,1999,190.0,250.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618844710875,2,2,2021-04-20T04:05:41,,104612,2021-04-20,H01CBA03P104612
slide_locking,_doc,b6B27XgBzeCE_yDU8Mj5,1.0,True,1999,220.0,250.0,30.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618844710876,0,19,2021-04-20T04:08:18,,104449,2021-04-20,H01CBA01P104449
slide_locking,_doc,ZaB47XgBzeCE_yDUyN6G,1.0,True,1999,200.0,260.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618844710875,2,3,2021-04-20T04:10:19,,104613,2021-04-20,H01CBA03P104613
slide_locking,_doc,0qKT7XgBzeCE_yDUKBV1,1.0,True,1999,210.0,240.0,30.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618844710876,0,24,2021-04-20T04:39:07,,104454,2021-04-20,H01CBA01P104454
slide_locking,_doc,f6KT7XgBzeCE_yDUqBy2,1.0,True,1999,200.0,250.0,50.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618844710875,2,8,2021-04-20T04:39:40,,104618,2021-04-20,H01CBA03P104618
slide_locking,_doc,K6F97XgBzeCE_yDUog_6,1.0,True,1999,210.0,250.0,40.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618844710876,0,20,2021-04-20T04:15:37,,104450,2021-04-20,H01CBA01P104450
slide_locking,_doc,eKF-7XgBzeCE_yDUGhPd,1.0,True,1999,190.0,250.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618844710875,2,4,2021-04-20T04:16:07,,104614,2021-04-20,H01CBA03P104614
slide_locking,_doc,IaKZ7XgBzeCE_yDUY1xX,1.0,True,1999,190.0,250.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618844710875,2,9,2021-04-20T04:45:55,,104619,2021-04-20,H01CBA03P104619
slide_locking,_doc,TqKs7XgBzeCE_yDUloNP,1.0,True,1999,190.0,240.0,50.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618844710875,2,9,2021-04-20T05:06:54,,104619,2021-04-20,H01CBA03P104619
slide_locking,_doc,Sp9d7XgBzeCE_yDUkNux,1.0,True,1999,190.0,250.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618844710875,1,28,2021-04-20T03:40:35,,104608,2021-04-20,H01CBA03P104608
slide_locking,_doc,gqKy7XgBzeCE_yDU36_i,1.0,True,1999,200.0,250.0,50.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618844710875,2,10,2021-04-20T05:13:46,,104620,2021-04-20,H01CBA03P104620
slide_locking,_doc,T6bF7ngBzeCE_yDUX-TN,1.0,True,1999,210.0,250.0,40.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913578499,0,0,2021-04-20T10:13:35,,104790,2021-04-20,H01CBA03P104790
slide_locking,_doc,cabF7ngBzeCE_yDUk-bS,1.0,True,1999,220.0,240.0,20.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618913578500,0,0,2021-04-20T10:13:49,,104910,2021-04-20,H01CBA01P104910
slide_locking,_doc,I6bG7ngBzeCE_yDUkfIZ,1.0,True,1999,190.0,250.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913578499,0,0,2021-04-20T10:14:53,,104790,2021-04-20,H01CBA03P104790
slide_locking,_doc,Taib73gBzeCE_yDUnNk9,1.0,True,1999,230.0,260.0,30.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618913997119,0,2,2021-04-20T14:07:35,,105032,2021-04-20,H01CBA01P105032
slide_locking,_doc,WKic73gBzeCE_yDUE95L,1.0,False,1999,220.0,240.0,20.0,True,1999.0,190.0,240.0,50.0,CS002,H01CBA03P,,CS002-2-1618913997118,0,1,2021-04-20T14:08:06,,105151,2021-04-20,H01CBA03P105151
slide_locking,_doc,WKiV73gBzeCE_yDUHq7G,1.0,True,1999,180.0,240.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618913997119,0,0,2021-04-20T14:00:30,,105030,2021-04-20,H01CBA01P105030
slide_locking,_doc,LaiV73gBzeCE_yDU5rLm,1.0,True,1999,180.0,240.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618913997119,0,1,2021-04-20T14:01:21,,105031,2021-04-20,H01CBA01P105031
slide_locking,_doc,Gaag7ngBzeCE_yDUMqkT,1.0,True,1999,190.0,250.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618844710875,2,19,2021-04-20T09:32:59,,104629,2021-04-20,H01CBA03P104629
slide_locking,_doc,Tqak7ngBzeCE_yDUErHU,1.0,True,1999,190.0,250.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618844710875,2,19,2021-04-20T09:37:13,,104629,2021-04-20,H01CBA03P104629
slide_locking,_doc,OqfM7ngBzeCE_yDUCgPw,1.0,True,1999,190.0,250.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913997118,0,1,2021-04-20T10:20:52,,105151,2021-04-20,H01CBA03P105151
slide_locking,_doc,IaaO7ngBzeCE_yDU6YBs,1.0,True,1999,190.0,250.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618844710875,2,18,2021-04-20T09:14:06,,104628,2021-04-20,H01CBA03P104628
slide_locking,_doc,86aX7ngBzeCE_yDU-Zk8,1.0,True,1999,200.0,250.0,50.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618844710875,2,19,2021-04-20T09:24:00,,104629,2021-04-20,H01CBA03P104629
slide_locking,_doc,S6a67ngBzeCE_yDUPdHk,1.0,True,1999,190.0,250.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618844710875,2,19,2021-04-20T10:01:26,,104629,2021-04-20,H01CBA03P104629
slide_locking,_doc,Y6a17ngBzeCE_yDUAMg8,1.0,True,1999,190.0,250.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618844710875,2,19,2021-04-20T09:55:42,,104629,2021-04-20,H01CBA03P104629
slide_locking,_doc,Ta9N8HgBzeCE_yDUIuEz,1.0,True,1999,200.0,250.0,50.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913997118,0,29,2021-04-20T17:21:30,,105179,2021-04-20,H01CBA03P105179
slide_locking,_doc,O69N8HgBzeCE_yDUm-Y6,1.0,True,1999,200.0,240.0,40.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,3,2021-04-20T17:22:01,,105063,2021-04-20,H01CBA01P105063
slide_locking,_doc,f7BR8HgBzeCE_yDUmRxr,1.0,True,1999,200.0,260.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913997118,1,0,2021-04-20T17:26:22,,105180,2021-04-20,H01CBA03P105180
slide_locking,_doc,6rBT8HgBzeCE_yDUdC-F,1.0,True,1999,200.0,240.0,40.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,4,2021-04-20T17:28:24,,105064,2021-04-20,H01CBA01P105064
slide_locking,_doc,D7BV8HgBzeCE_yDU6kse,1.0,True,1999,190.0,250.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913997118,1,1,2021-04-20T17:31:05,,105181,2021-04-20,H01CBA03P105181
slide_locking,_doc,HrBY8HgBzeCE_yDU72r9,1.0,True,1999,200.0,240.0,40.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,5,2021-04-20T17:34:23,,105065,2021-04-20,H01CBA01P105065
slide_locking,_doc,_7Bb8HgBzeCE_yDUh4o1,1.0,False,1999,220.0,240.0,20.0,True,1999.0,190.0,250.0,60.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,6,2021-04-20T17:37:13,,105066,2021-04-20,H01CBA01P105066
slide_locking,_doc,ULBc8HgBzeCE_yDUdZbe,1.0,True,1999,190.0,250.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913997118,1,2,2021-04-20T17:38:14,,105182,2021-04-20,H01CBA03P105182
slide_locking,_doc,ubBg8HgBzeCE_yDUV8qP,1.0,True,1999,210.0,250.0,40.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,7,2021-04-20T17:42:28,,105067,2021-04-20,H01CBA01P105067
slide_locking,_doc,E7Bi8HgBzeCE_yDUeOW2,1.0,True,1999,190.0,250.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913997118,1,3,2021-04-20T17:44:48,,105183,2021-04-20,H01CBA03P105183
slide_locking,_doc,L7Fn8HgBzeCE_yDUcRcJ,1.0,True,1999,180.0,240.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913997118,1,4,2021-04-20T17:50:14,,105184,2021-04-20,H01CBA03P105184
slide_locking,_doc,c7Fo8HgBzeCE_yDUXSLa,1.0,True,1999,220.0,250.0,30.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,8,2021-04-20T17:51:14,,105068,2021-04-20,H01CBA01P105068
slide_locking,_doc,n7Fr8HgBzeCE_yDU91QZ,1.0,True,1999,180.0,240.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913997118,1,5,2021-04-20T17:55:10,,105185,2021-04-20,H01CBA03P105185
slide_locking,_doc,3rFs8HgBzeCE_yDUcVkc,1.0,True,1999,210.0,250.0,40.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,9,2021-04-20T17:55:41,,105069,2021-04-20,H01CBA01P105069
slide_locking,_doc,pbFv8HgBzeCE_yDUJIN5,1.0,True,1999,190.0,250.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913997118,1,6,2021-04-20T17:58:38,,105186,2021-04-20,H01CBA03P105186
slide_locking,_doc,KbFw8HgBzeCE_yDUIZEf,1.0,True,1999,220.0,260.0,40.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,10,2021-04-20T17:59:43,,105070,2021-04-20,H01CBA01P105070
slide_locking,_doc,wbFy8HgBzeCE_yDUgLDo,1.0,True,1999,190.0,250.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913997118,1,7,2021-04-20T18:02:19,,105187,2021-04-20,H01CBA03P105187
slide_locking,_doc,h7F18HgBzeCE_yDUidnP,1.0,True,1999,210.0,250.0,40.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,11,2021-04-20T18:05:38,,105071,2021-04-20,H01CBA01P105071
slide_locking,_doc,KrF28HgBzeCE_yDUDOAW,1.0,True,1999,190.0,250.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913997118,1,8,2021-04-20T18:06:11,,105188,2021-04-20,H01CBA03P105188
slide_locking,_doc,2LON8HgBzeCE_yDUewB9,1.0,True,1999,200.0,250.0,50.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913997118,1,12,2021-04-20T18:31:47,,105192,2021-04-20,H01CBA03P105192
slide_locking,_doc,J7OP8HgBzeCE_yDUCBet,1.0,True,1999,200.0,240.0,40.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,16,2021-04-20T18:33:29,,105076,2021-04-20,H01CBA01P105076
slide_locking,_doc,VrOT8HgBzeCE_yDUDkUc,1.0,True,1999,190.0,250.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913997118,1,13,2021-04-20T18:37:52,,105193,2021-04-20,H01CBA03P105193
slide_locking,_doc,f7OU8HgBzeCE_yDUyFif,1.0,True,1999,210.0,250.0,40.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,17,2021-04-20T18:39:45,,105077,2021-04-20,H01CBA01P105077
slide_locking,_doc,DrKD8HgBzeCE_yDUaXAg,1.0,True,1999,200.0,250.0,50.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913997118,1,10,2021-04-20T18:20:47,,105190,2021-04-20,H01CBA03P105190
slide_locking,_doc,zbKE8HgBzeCE_yDUl32N,1.0,True,1999,190.0,230.0,40.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,14,2021-04-20T18:22:04,,105074,2021-04-20,H01CBA01P105074
slide_locking,_doc,MrKI8HgBzeCE_yDUNKt-,1.0,True,1999,190.0,250.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913997118,1,11,2021-04-20T18:26:01,,105191,2021-04-20,H01CBA03P105191
slide_locking,_doc,JrKI8HgBzeCE_yDU2bPC,1.0,True,1999,200.0,240.0,40.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,15,2021-04-20T18:26:43,,105075,2021-04-20,H01CBA01P105075
slide_locking,_doc,YrJ68HgBzeCE_yDU5hJL,1.0,True,1999,220.0,260.0,40.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,12,2021-04-20T18:11:29,,105072,2021-04-20,H01CBA01P105072
slide_locking,_doc,abJ88HgBzeCE_yDUXyT-,1.0,True,1999,190.0,250.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913997118,1,9,2021-04-20T18:13:06,,105189,2021-04-20,H01CBA03P105189
slide_locking,_doc,b7J-8HgBzeCE_yDUrkE8,1.0,True,1999,210.0,250.0,40.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,13,2021-04-20T18:15:37,,105073,2021-04-20,H01CBA01P105073
slide_locking,_doc,Fq9H8HgBzeCE_yDUG57p,1.0,False,1999,220.0,240.0,20.0,True,1999.0,210.0,250.0,40.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,2,2021-04-20T17:14:55,,105062,2021-04-20,H01CBA01P105062
slide_locking,_doc,B69H8HgBzeCE_yDUzqai,1.0,True,1999,190.0,250.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913997118,0,28,2021-04-20T17:15:41,,105178,2021-04-20,H01CBA03P105178
slide_locking,_doc,-K9B8HgBzeCE_yDU41iA,1.0,True,1999,210.0,250.0,40.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,1,2021-04-20T17:09:13,,105061,2021-04-20,H01CBA01P105061
slide_locking,_doc,za9C8HgBzeCE_yDUZ14Y,1.0,True,1999,200.0,240.0,40.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913997118,0,27,2021-04-20T17:09:46,,105177,2021-04-20,H01CBA03P105177
slide_locking,_doc,3bOZ8HgBzeCE_yDUvIrP,1.0,True,1999,210.0,260.0,50.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913997118,1,14,2021-04-20T18:45:10,,105194,2021-04-20,H01CBA03P105194
slide_locking,_doc,YbOa8HgBzeCE_yDU15gL,1.0,True,1999,210.0,250.0,40.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,18,2021-04-20T18:46:22,,105078,2021-04-20,H01CBA01P105078
slide_locking,_doc,p6878HgBzeCE_yDUzSY_,1.0,True,1999,210.0,250.0,40.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,0,2021-04-20T17:02:34,,105060,2021-04-20,H01CBA01P105060
slide_locking,_doc,GbOg8HgBzeCE_yDUZ8w4,1.0,False,1999,220.0,240.0,20.0,True,1999.0,200.0,240.0,40.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,19,2021-04-20T18:52:27,,105079,2021-04-20,H01CBA01P105079
slide_locking,_doc,CrOh8HgBzeCE_yDUqtp4,1.0,True,1999,190.0,250.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913997118,1,15,2021-04-20T18:53:50,,105195,2021-04-20,H01CBA03P105195
slide_locking,_doc,PbSo8HgBzeCE_yDU3Bfa,1.0,False,1999,230.0,250.0,20.0,True,1999.0,210.0,250.0,40.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,20,2021-04-20T19:01:41,,105080,2021-04-20,H01CBA01P105080
slide_locking,_doc,MbSr8HgBzeCE_yDUjzMG,1.0,True,1999,200.0,260.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913997118,1,16,2021-04-20T19:04:38,,105196,2021-04-20,H01CBA03P105196
slide_locking,_doc,3bSu8HgBzeCE_yDUZVXu,1.0,True,1999,210.0,250.0,40.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,21,2021-04-20T19:07:44,,105081,2021-04-20,H01CBA01P105081
slide_locking,_doc,eLSx8HgBzeCE_yDUhXZC,1.0,True,1999,220.0,250.0,30.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,22,2021-04-20T19:11:09,,105082,2021-04-20,H01CBA01P105082
slide_locking,_doc,67S08HgBzeCE_yDUQo4Y,1.0,True,1999,200.0,260.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913997118,1,17,2021-04-20T19:14:08,,105197,2021-04-20,H01CBA03P105197
slide_locking,_doc,hrS28HgBzeCE_yDUXqVM,1.0,False,1999,220.0,240.0,20.0,True,1999.0,200.0,240.0,40.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,23,2021-04-20T19:16:26,,105083,2021-04-20,H01CBA01P105083
slide_locking,_doc,e7S88HgBzeCE_yDU7-S-,1.0,False,1999,220.0,240.0,20.0,True,1999.0,200.0,240.0,40.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,24,2021-04-20T19:23:37,,105084,2021-04-20,H01CBA01P105084
slide_locking,_doc,erS98HgBzeCE_yDUcuq0,1.0,True,1999,190.0,250.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913997118,1,18,2021-04-20T19:24:10,,105198,2021-04-20,H01CBA03P105198
slide_locking,_doc,-LXC8HgBzeCE_yDUEy6L,1.0,True,1999,210.0,250.0,40.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,25,2021-04-20T19:29:14,,105085,2021-04-20,H01CBA01P105085
slide_locking,_doc,Q7XG8HgBzeCE_yDUIVVz,1.0,True,1999,200.0,260.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913997118,1,19,2021-04-20T19:33:39,,105199,2021-04-20,H01CBA03P105199
slide_locking,_doc,2rXI8HgBzeCE_yDUQmqP,1.0,True,1999,220.0,250.0,30.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA01P,,CS002-3-1618913997119,1,26,2021-04-20T19:35:59,,105086,2021-04-20,H01CBA01P105086
slide_locking,_doc,X7XL8HgBzeCE_yDUzZzu,1.0,True,1999,200.0,260.0,60.0,False,0.0,0.0,0.0,0.0,CS002,H01CBA03P,,CS002-2-1618913997118,1,20,2021-04-20T19:39:51,,105200,2021-04-20,H01CBA03P105200
